ID,Name,Date,Temperature,Humidity,Rain
4,Tram_Da_Lat,2028-02-07,21.4,78.5,8.4
4,Tram_Da_Lat,2028-02-08,16.9,97.8,13.9
4,Tram_Da_Lat,2028-02-09,18.4,96.9,39.7
4,Tram_Da_Lat,2028-02-10,22.5,70.7,5.4
4,Tram_Da_Lat,2028-02-11,NA,90.3,10.8
4,Tram_Da_Lat,2028-02-12,15.5,82.9,2.0
4,Tram_Da_Lat,2028-02-13,19.0,89.1,5.7
4,Tram_Da_Lat,2028-02-14,11.6,89.2,14.1
4,Tram_Da_Lat,2028-02-15,22.3,84.4,18.9
4,Tram_Da_Lat,2028-02-16,12.7,74.9,25.0
4,Tram_Da_Lat,2028-02-17,16.1,96.3,5.2
4,Tram_Da_Lat,2028-02-18,18.9,93.5,25.8
4,Tram_Da_Lat,2028-02-19,10.6,85.9,48.5
4,Tram_Da_Lat,2028-02-20,17.5,94.6,1.6
4,Tram_Da_Lat,2028-02-21,15.6,64.9,17.5
4,Tram_Da_Lat,2028-02-22,10.9,64.1,36.2
4,Tram_Da_Lat,2028-02-23,25.3,86.0,4.5
4,Tram_Da_Lat,2028-02-24,13.2,71.4,18.5
4,Tram_Da_Lat,2028-02-25,23.7,70.7,29.9
4,Tram_Da_Lat,2028-02-26,12.9,63.6,25.5
4,Tram_Da_Lat,2028-02-27,28.0,91.5,28.7
4,Tram_Da_Lat,2028-02-28,12.9,91.3,6.9
4,Tram_Da_Lat,2028-02-29,10.6,97.5,2.4
4,Tram_Da_Lat,2028-03-01,10.6,78.5,5.2
4,Tram_Da_Lat,2028-03-02,NA,89.9,43.6
4,Tram_Da_Lat,2028-03-03,16.8,91.7,2.0
4,Tram_Da_Lat,2028-03-04,19.5,75.5,34.3
4,Tram_Da_Lat,2028-03-05,16.5,61.9,19.1
4,Tram_Da_Lat,2028-03-06,25.3,96.9,19.3
4,Tram_Da_Lat,2028-03-07,20.2,76.0,38.8
4,Tram_Da_Lat,2028-03-08,16.0,70.4,30.0
4,Tram_Da_Lat,2028-03-09,10.2,94.3,36.3
4,Tram_Da_Lat,2028-03-10,NA,90.6,30.6
4,Tram_Da_Lat,2028-03-11,16.9,74.1,16.3
4,Tram_Da_Lat,2028-03-12,15.0,89.1,46.1
4,Tram_Da_Lat,2028-03-13,16.4,89.4,25.0
4,Tram_Da_Lat,2028-03-14,14.6,60.3,38.9
4,Tram_Da_Lat,2028-03-15,27.2,80.5,10.1
4,Tram_Da_Lat,2028-03-16,14.5,73.3,18.2
4,Tram_Da_Lat,2028-03-17,16.3,73.8,6.8
4,Tram_Da_Lat,2028-03-18,10.5,60.8,32.7
4,Tram_Da_Lat,2028-03-19,18.9,62.7,33.0
4,Tram_Da_Lat,2028-03-20,27.2,81.8,8.8
4,Tram_Da_Lat,2028-03-21,13.7,78.2,43.4
4,Tram_Da_Lat,2028-03-22,10.7,61.2,36.7
4,Tram_Da_Lat,2028-03-23,20.3,88.0,17.3
4,Tram_Da_Lat,2028-03-24,12.8,70.1,28.1
4,Tram_Da_Lat,2028-03-25,20.9,73.1,32.3
4,Tram_Da_Lat,2028-03-26,23.8,68.8,11.2
4,Tram_Da_Lat,2028-03-27,15.2,87.1,24.7
4,Tram_Da_Lat,2028-03-28,19.4,84.8,28.9
4,Tram_Da_Lat,2028-03-29,16.2,63.0,31.0
4,Tram_Da_Lat,2028-03-30,19.9,74.1,29.2
4,Tram_Da_Lat,2028-03-31,21.2,97.2,16.8
4,Tram_Da_Lat,2028-04-01,20.8,74.9,33.4
4,Tram_Da_Lat,2028-04-02,12.6,84.6,1.0
4,Tram_Da_Lat,2028-04-03,19.9,85.5,0.9
4,Tram_Da_Lat,2028-04-04,16.6,81.7,12.4
4,Tram_Da_Lat,2028-04-05,18.0,75.2,36.9
4,Tram_Da_Lat,2028-04-06,17.8,76.6,45.0
4,Tram_Da_Lat,2028-04-07,16.2,86.9,12.3
4,Tram_Da_Lat,2028-04-08,17.3,66.6,4.8
4,Tram_Da_Lat,2028-04-09,20.9,70.0,43.6
4,Tram_Da_Lat,2028-04-10,18.9,84.4,11.1
4,Tram_Da_Lat,2028-04-11,12.0,74.8,36.2
4,Tram_Da_Lat,2028-04-12,18.6,70.1,14.4
4,Tram_Da_Lat,2028-04-13,20.4,91.0,32.3
4,Tram_Da_Lat,2028-04-14,24.2,61.5,34.6
4,Tram_Da_Lat,2028-04-15,14.4,90.9,10.6
4,Tram_Da_Lat,2028-04-16,19.6,77.4,8.5
4,Tram_Da_Lat,2028-04-17,18.5,86.6,33.1
4,Tram_Da_Lat,2028-04-18,19.4,63.7,45.5
4,Tram_Da_Lat,2028-04-19,15.2,65.3,49.7
4,Tram_Da_Lat,2028-04-20,22.2,93.6,38.0
4,Tram_Da_Lat,2028-04-21,17.5,84.9,24.3
4,Tram_Da_Lat,2028-04-22,25.0,85.1,10.0
4,Tram_Da_Lat,2028-04-23,10.0,98.5,35.9
4,Tram_Da_Lat,2028-04-24,15.9,85.6,21.6
4,Tram_Da_Lat,2028-04-25,14.3,91.8,16.5
4,Tram_Da_Lat,2028-04-26,12.1,93.7,28.0
4,Tram_Da_Lat,2028-04-27,16.3,72.2,43.1
4,Tram_Da_Lat,2028-04-28,26.7,79.7,28.4
4,Tram_Da_Lat,2028-04-29,24.3,66.0,33.4
4,Tram_Da_Lat,2028-04-30,10.9,74.6,12.7
4,Tram_Da_Lat,2028-05-01,NA,66.8,34.4
4,Tram_Da_Lat,2028-05-02,18.5,89.6,13.6
4,Tram_Da_Lat,2028-05-03,14.5,90.6,38.8
4,Tram_Da_Lat,2028-05-04,26.7,71.3,25.9
4,Tram_Da_Lat,2028-05-05,19.8,86.0,22.8
4,Tram_Da_Lat,2028-05-06,13.5,99.1,35.7
4,Tram_Da_Lat,2028-05-07,24.8,60.6,48.6
4,Tram_Da_Lat,2028-05-08,10.1,80.7,28.7
4,Tram_Da_Lat,2028-05-09,12.6,95.6,45.5
4,Tram_Da_Lat,2028-05-10,24.0,61.0,6.1
4,Tram_Da_Lat,2028-05-11,10.1,98.0,34.4
4,Tram_Da_Lat,2028-05-12,15.6,80.6,16.1
4,Tram_Da_Lat,2028-05-13,20.8,78.0,6.5
4,Tram_Da_Lat,2028-05-14,23.8,73.0,14.1
4,Tram_Da_Lat,2028-05-15,25.3,89.9,31.5
4,Tram_Da_Lat,2028-05-16,20.2,97.7,33.8
4,Tram_Da_Lat,2028-05-17,14.8,95.0,16.0
4,Tram_Da_Lat,2028-05-18,20.1,82.5,2.9
4,Tram_Da_Lat,2028-05-19,16.6,70.2,29.2
4,Tram_Da_Lat,2028-05-20,15.2,71.7,13.7
4,Tram_Da_Lat,2028-05-21,14.6,86.7,12.0
4,Tram_Da_Lat,2028-05-22,12.0,82.4,7.3
4,Tram_Da_Lat,2028-05-23,18.0,72.8,37.4
4,Tram_Da_Lat,2028-05-24,21.8,97.9,39.9
4,Tram_Da_Lat,2028-05-25,18.8,68.4,38.7
4,Tram_Da_Lat,2028-05-26,NA,63.0,5.6
4,Tram_Da_Lat,2028-05-27,17.1,86.8,20.4
4,Tram_Da_Lat,2028-05-28,11.9,73.6,35.3
4,Tram_Da_Lat,2028-05-29,12.1,61.6,38.4
4,Tram_Da_Lat,2028-05-30,14.7,83.3,22.0
4,Tram_Da_Lat,2028-05-31,18.9,83.0,38.0
4,Tram_Da_Lat,2028-06-01,16.2,62.2,23.4
4,Tram_Da_Lat,2028-06-02,24.7,67.8,37.2
4,Tram_Da_Lat,2028-06-03,27.0,76.2,16.2
4,Tram_Da_Lat,2028-06-04,14.5,72.2,12.6
4,Tram_Da_Lat,2028-06-05,10.0,64.1,26.2
4,Tram_Da_Lat,2028-06-06,23.5,91.1,1.2
4,Tram_Da_Lat,2028-06-07,13.4,79.9,41.6
4,Tram_Da_Lat,2028-06-08,11.3,64.7,21.4
4,Tram_Da_Lat,2028-06-09,24.6,67.8,12.0
4,Tram_Da_Lat,2028-06-10,17.1,67.3,42.0
4,Tram_Da_Lat,2028-06-11,16.3,63.7,25.8
4,Tram_Da_Lat,2028-06-12,17.2,94.9,46.9
4,Tram_Da_Lat,2028-06-13,11.3,60.3,5.2
4,Tram_Da_Lat,2028-06-14,12.0,78.0,28.5
4,Tram_Da_Lat,2028-06-15,15.7,74.7,24.5
4,Tram_Da_Lat,2028-06-16,20.6,97.9,34.5
4,Tram_Da_Lat,2028-06-17,18.6,85.9,29.4
4,Tram_Da_Lat,2028-06-18,13.9,92.5,28.2
4,Tram_Da_Lat,2028-06-19,24.5,97.2,0.7
4,Tram_Da_Lat,2028-06-20,14.1,68.9,49.6
4,Tram_Da_Lat,2028-06-21,20.3,84.2,22.0
4,Tram_Da_Lat,2028-06-22,27.8,91.2,26.1
4,Tram_Da_Lat,2028-06-23,26.3,61.3,44.3
4,Tram_Da_Lat,2028-06-24,11.2,91.4,3.0
4,Tram_Da_Lat,2028-06-25,20.6,75.0,3.6
4,Tram_Da_Lat,2028-06-26,19.4,96.4,16.2
4,Tram_Da_Lat,2028-06-27,17.0,91.2,6.5
4,Tram_Da_Lat,2028-06-28,23.3,99.9,26.2
4,Tram_Da_Lat,2028-06-29,12.0,95.6,12.3
4,Tram_Da_Lat,2028-06-30,10.2,82.5,20.6
4,Tram_Da_Lat,2028-07-01,15.0,97.5,46.8
4,Tram_Da_Lat,2028-07-02,19.9,94.5,5.7
4,Tram_Da_Lat,2028-07-03,14.4,99.0,33.9
4,Tram_Da_Lat,2028-07-04,24.8,86.9,37.1
4,Tram_Da_Lat,2028-07-05,19.4,93.2,3.4
4,Tram_Da_Lat,2028-07-06,12.9,89.3,29.5
4,Tram_Da_Lat,2028-07-07,26.4,84.0,7.0
4,Tram_Da_Lat,2028-07-08,25.1,78.3,6.3
4,Tram_Da_Lat,2028-07-09,10.4,96.3,45.3
4,Tram_Da_Lat,2028-07-10,10.0,97.6,18.1
4,Tram_Da_Lat,2028-07-11,13.3,86.0,45.0
4,Tram_Da_Lat,2028-07-12,18.4,70.8,27.5
4,Tram_Da_Lat,2028-07-13,19.9,67.9,15.3
4,Tram_Da_Lat,2028-07-14,27.1,79.4,44.3
4,Tram_Da_Lat,2028-07-15,11.2,71.7,38.8
4,Tram_Da_Lat,2028-07-16,14.2,93.1,14.4
4,Tram_Da_Lat,2028-07-17,24.6,69.9,24.7
4,Tram_Da_Lat,2028-07-18,21.6,62.8,0.4
4,Tram_Da_Lat,2028-07-19,27.5,91.4,18.7
4,Tram_Da_Lat,2028-07-20,11.9,64.4,18.8
4,Tram_Da_Lat,2028-07-21,12.1,74.1,31.7
4,Tram_Da_Lat,2028-07-22,18.4,65.8,3.9
4,Tram_Da_Lat,2028-07-23,15.9,87.7,40.7
4,Tram_Da_Lat,2028-07-24,17.9,72.3,9.3
4,Tram_Da_Lat,2028-07-25,15.7,94.8,11.9
4,Tram_Da_Lat,2028-07-26,25.7,76.5,15.0
4,Tram_Da_Lat,2028-07-27,20.7,67.0,25.2
4,Tram_Da_Lat,2028-07-28,12.1,85.4,24.6
4,Tram_Da_Lat,2028-07-29,17.8,79.4,17.4
4,Tram_Da_Lat,2028-07-30,NA,85.9,49.1
4,Tram_Da_Lat,2028-07-31,23.8,69.1,4.2
4,Tram_Da_Lat,2028-08-01,21.0,98.8,13.1
4,Tram_Da_Lat,2028-08-02,26.6,74.6,45.6
4,Tram_Da_Lat,2028-08-03,11.3,85.2,7.6
4,Tram_Da_Lat,2028-08-04,23.6,99.6,45.3
4,Tram_Da_Lat,2028-08-05,12.7,67.8,34.1
4,Tram_Da_Lat,2028-08-06,24.6,88.9,11.8
4,Tram_Da_Lat,2028-08-07,19.2,78.9,2.6
4,Tram_Da_Lat,2028-08-08,14.8,88.2,14.6
4,Tram_Da_Lat,2028-08-09,26.4,88.2,27.3
4,Tram_Da_Lat,2028-08-10,10.2,86.4,2.7
4,Tram_Da_Lat,2028-08-11,26.2,94.6,33.6
4,Tram_Da_Lat,2028-08-12,18.7,92.3,47.4
4,Tram_Da_Lat,2028-08-13,18.8,63.3,2.0
4,Tram_Da_Lat,2028-08-14,27.3,60.4,12.1
4,Tram_Da_Lat,2028-08-15,10.2,78.5,37.5
4,Tram_Da_Lat,2028-08-16,20.3,90.3,47.4
4,Tram_Da_Lat,2028-08-17,14.9,79.0,44.9
4,Tram_Da_Lat,2028-08-18,16.8,85.9,27.7
4,Tram_Da_Lat,2028-08-19,12.4,74.5,13.5
4,Tram_Da_Lat,2028-08-20,25.8,94.2,26.5
4,Tram_Da_Lat,2028-08-21,17.5,77.2,25.3
4,Tram_Da_Lat,2028-08-22,25.1,69.4,40.3
4,Tram_Da_Lat,2028-08-23,17.8,62.1,12.6
4,Tram_Da_Lat,2028-08-24,10.1,79.8,0.9
4,Tram_Da_Lat,2028-08-25,16.9,77.2,26.5
4,Tram_Da_Lat,2028-08-26,18.9,73.9,20.4
4,Tram_Da_Lat,2028-08-27,11.7,83.5,13.3
4,Tram_Da_Lat,2028-08-28,15.0,86.4,46.7
4,Tram_Da_Lat,2028-08-29,23.9,64.2,41.9
4,Tram_Da_Lat,2028-08-30,12.6,88.9,43.6
4,Tram_Da_Lat,2028-08-31,26.1,60.1,7.0
4,Tram_Da_Lat,2028-09-01,17.6,83.4,19.8
4,Tram_Da_Lat,2028-09-02,19.1,67.9,33.5
4,Tram_Da_Lat,2028-09-03,22.6,90.4,26.0
4,Tram_Da_Lat,2028-09-04,22.8,72.3,31.2
4,Tram_Da_Lat,2028-09-05,22.6,78.1,35.4
4,Tram_Da_Lat,2028-09-06,25.0,70.1,41.2
4,Tram_Da_Lat,2028-09-07,18.6,62.0,38.3
4,Tram_Da_Lat,2028-09-08,27.3,61.0,3.4
4,Tram_Da_Lat,2028-09-09,13.9,99.3,29.4
4,Tram_Da_Lat,2028-09-10,15.6,74.5,6.4
4,Tram_Da_Lat,2028-09-11,21.0,60.6,44.1
4,Tram_Da_Lat,2028-09-12,18.1,99.6,36.5
4,Tram_Da_Lat,2028-09-13,20.0,76.6,21.0
4,Tram_Da_Lat,2028-09-14,19.6,79.4,10.9
4,Tram_Da_Lat,2028-09-15,25.0,61.2,45.6
4,Tram_Da_Lat,2028-09-16,16.1,88.4,26.2
4,Tram_Da_Lat,2028-09-17,15.9,75.7,26.3
4,Tram_Da_Lat,2028-09-18,19.8,78.3,26.3
4,Tram_Da_Lat,2028-09-19,19.8,80.8,30.7
4,Tram_Da_Lat,2028-09-20,26.1,70.8,18.1
4,Tram_Da_Lat,2028-09-21,13.8,82.4,21.8
4,Tram_Da_Lat,2028-09-22,NA,71.5,36.4
4,Tram_Da_Lat,2028-09-23,24.2,89.6,9.9
4,Tram_Da_Lat,2028-09-24,26.0,88.3,39.1
4,Tram_Da_Lat,2028-09-25,20.7,96.6,24.6
4,Tram_Da_Lat,2028-09-26,19.1,89.3,2.1
4,Tram_Da_Lat,2028-09-27,27.1,85.3,13.4
4,Tram_Da_Lat,2028-09-28,15.9,86.7,28.6
4,Tram_Da_Lat,2028-09-29,19.0,66.4,45.1
4,Tram_Da_Lat,2028-09-30,18.7,65.5,28.3
4,Tram_Da_Lat,2028-10-01,27.6,65.3,37.7
4,Tram_Da_Lat,2028-10-02,27.5,76.1,39.2
4,Tram_Da_Lat,2028-10-03,25.9,96.4,33.0
4,Tram_Da_Lat,2028-10-04,11.6,88.5,12.4
4,Tram_Da_Lat,2028-10-05,20.5,88.1,38.1
4,Tram_Da_Lat,2028-10-06,16.8,85.8,34.5
4,Tram_Da_Lat,2028-10-07,16.1,78.7,25.4
4,Tram_Da_Lat,2028-10-08,14.9,94.0,26.7
4,Tram_Da_Lat,2028-10-09,18.0,81.8,32.2
4,Tram_Da_Lat,2028-10-10,27.2,91.8,14.3
4,Tram_Da_Lat,2028-10-11,14.4,86.9,12.6
4,Tram_Da_Lat,2028-10-12,17.4,77.4,48.3
4,Tram_Da_Lat,2028-10-13,23.1,78.0,1.1
4,Tram_Da_Lat,2028-10-14,12.7,84.3,26.7
4,Tram_Da_Lat,2028-10-15,15.0,89.4,42.9
4,Tram_Da_Lat,2028-10-16,10.4,83.4,20.3
4,Tram_Da_Lat,2028-10-17,24.9,84.3,24.6
4,Tram_Da_Lat,2028-10-18,20.6,99.3,25.4
4,Tram_Da_Lat,2028-10-19,20.6,63.6,2.5
4,Tram_Da_Lat,2028-10-20,23.6,70.9,13.6
4,Tram_Da_Lat,2028-10-21,23.9,93.5,39.4
4,Tram_Da_Lat,2028-10-22,26.3,94.3,39.7
4,Tram_Da_Lat,2028-10-23,21.5,71.9,31.3
4,Tram_Da_Lat,2028-10-24,10.4,87.0,26.8
4,Tram_Da_Lat,2028-10-25,20.4,90.8,30.1
4,Tram_Da_Lat,2028-10-26,15.9,60.4,17.8
4,Tram_Da_Lat,2028-10-27,17.9,65.5,37.6
4,Tram_Da_Lat,2028-10-28,NA,76.7,40.8
4,Tram_Da_Lat,2028-10-29,16.8,74.7,36.2
4,Tram_Da_Lat,2028-10-30,20.5,69.7,44.4
4,Tram_Da_Lat,2028-10-31,11.3,84.3,6.6
4,Tram_Da_Lat,2028-11-01,19.6,85.4,24.7
4,Tram_Da_Lat,2028-11-02,11.1,85.9,7.6
4,Tram_Da_Lat,2028-11-03,21.9,68.6,5.6
4,Tram_Da_Lat,2028-11-04,27.1,62.5,2.5
4,Tram_Da_Lat,2028-11-05,21.7,64.0,32.1
4,Tram_Da_Lat,2028-11-06,23.9,98.9,8.9
4,Tram_Da_Lat,2028-11-07,17.1,83.4,25.0
4,Tram_Da_Lat,2028-11-08,26.0,74.0,47.4
4,Tram_Da_Lat,2028-11-09,13.8,94.4,45.1
4,Tram_Da_Lat,2028-11-10,10.2,76.9,39.3
4,Tram_Da_Lat,2028-11-11,11.4,70.8,21.4
4,Tram_Da_Lat,2028-11-12,14.6,93.4,48.2
4,Tram_Da_Lat,2028-11-13,21.6,98.9,15.6
4,Tram_Da_Lat,2028-11-14,15.7,68.7,25.5
4,Tram_Da_Lat,2028-11-15,11.3,70.9,38.2
4,Tram_Da_Lat,2028-11-16,18.8,94.1,18.7
4,Tram_Da_Lat,2028-11-17,18.9,79.4,18.8
4,Tram_Da_Lat,2028-11-18,26.2,78.4,18.6
4,Tram_Da_Lat,2028-11-19,14.2,80.3,19.6
4,Tram_Da_Lat,2028-11-20,15.6,88.9,4.6
4,Tram_Da_Lat,2028-11-21,26.6,76.8,43.3
4,Tram_Da_Lat,2028-11-22,13.9,62.6,43.2
4,Tram_Da_Lat,2028-11-23,11.6,93.1,19.5
4,Tram_Da_Lat,2028-11-24,20.1,63.7,48.7
4,Tram_Da_Lat,2028-11-25,19.1,71.5,44.5
4,Tram_Da_Lat,2028-11-26,NA,92.4,35.8
4,Tram_Da_Lat,2028-11-27,12.7,60.4,4.7
4,Tram_Da_Lat,2028-11-28,12.5,90.2,17.9
4,Tram_Da_Lat,2028-11-29,17.2,93.1,15.4
4,Tram_Da_Lat,2028-11-30,13.5,84.6,3.8
4,Tram_Da_Lat,2028-12-01,22.5,69.4,14.3
4,Tram_Da_Lat,2028-12-02,25.7,87.7,34.0
4,Tram_Da_Lat,2028-12-03,21.0,65.5,25.6
4,Tram_Da_Lat,2028-12-04,11.6,97.2,42.2
4,Tram_Da_Lat,2028-12-05,12.6,81.8,19.6
4,Tram_Da_Lat,2028-12-06,17.2,80.1,34.8
4,Tram_Da_Lat,2028-12-07,14.7,69.2,21.6
4,Tram_Da_Lat,2028-12-08,25.6,91.9,25.2
4,Tram_Da_Lat,2028-12-09,14.5,76.7,17.5
4,Tram_Da_Lat,2028-12-10,13.6,77.9,5.2
4,Tram_Da_Lat,2028-12-11,24.8,94.3,36.4
4,Tram_Da_Lat,2028-12-12,26.7,65.0,28.2
4,Tram_Da_Lat,2028-12-13,21.6,61.4,3.7
4,Tram_Da_Lat,2028-12-14,25.6,86.5,3.9
4,Tram_Da_Lat,2028-12-15,15.1,65.2,45.7
4,Tram_Da_Lat,2028-12-16,11.2,62.0,25.8
4,Tram_Da_Lat,2028-12-17,22.4,61.6,14.6
4,Tram_Da_Lat,2028-12-18,23.2,99.8,41.7
4,Tram_Da_Lat,2028-12-19,15.0,64.6,12.0
4,Tram_Da_Lat,2028-12-20,18.2,90.0,19.9
4,Tram_Da_Lat,2028-12-21,27.0,98.6,29.9
4,Tram_Da_Lat,2028-12-22,14.3,66.6,25.8
4,Tram_Da_Lat,2028-12-23,23.3,85.2,43.9
4,Tram_Da_Lat,2028-12-24,14.7,89.5,17.5
4,Tram_Da_Lat,2028-12-25,21.4,79.9,23.9
4,Tram_Da_Lat,2028-12-26,20.1,90.9,36.2
4,Tram_Da_Lat,2028-12-27,27.4,73.7,40.3
4,Tram_Da_Lat,2028-12-28,24.9,81.4,4.3
4,Tram_Da_Lat,2028-12-29,18.8,98.4,37.0
4,Tram_Da_Lat,2028-12-30,10.2,95.3,3.7
4,Tram_Da_Lat,2028-12-31,21.6,82.7,40.5
4,Tram_Da_Lat,2029-01-01,12.2,91.5,22.2
4,Tram_Da_Lat,2029-01-02,14.7,95.3,40.6
4,Tram_Da_Lat,2029-01-03,11.3,81.2,2.4
4,Tram_Da_Lat,2029-01-04,11.6,83.1,45.9
4,Tram_Da_Lat,2029-01-05,24.9,87.3,6.5
4,Tram_Da_Lat,2029-01-06,13.0,90.7,46.5
4,Tram_Da_Lat,2029-01-07,NA,84.3,19.1
4,Tram_Da_Lat,2029-01-08,15.2,79.4,36.2
4,Tram_Da_Lat,2029-01-09,16.1,98.0,39.3
4,Tram_Da_Lat,2029-01-10,24.2,72.0,36.5
4,Tram_Da_Lat,2029-01-11,11.5,76.8,11.8
4,Tram_Da_Lat,2029-01-12,15.0,87.4,11.3
4,Tram_Da_Lat,2029-01-13,27.9,83.7,30.2
4,Tram_Da_Lat,2029-01-14,12.2,82.3,3.4
4,Tram_Da_Lat,2029-01-15,12.9,60.9,17.4
4,Tram_Da_Lat,2029-01-16,16.1,62.2,24.0
4,Tram_Da_Lat,2029-01-17,18.3,71.0,31.9
4,Tram_Da_Lat,2029-01-18,12.6,81.0,35.5
4,Tram_Da_Lat,2029-01-19,12.5,93.4,42.8
4,Tram_Da_Lat,2029-01-20,14.6,64.4,10.1
4,Tram_Da_Lat,2029-01-21,20.3,65.2,36.1
4,Tram_Da_Lat,2029-01-22,14.2,95.6,16.4
4,Tram_Da_Lat,2029-01-23,21.8,67.5,43.6
4,Tram_Da_Lat,2029-01-24,16.8,73.0,49.2
4,Tram_Da_Lat,2029-01-25,17.9,97.0,18.8
4,Tram_Da_Lat,2029-01-26,25.2,80.7,28.9
4,Tram_Da_Lat,2029-01-27,27.2,61.5,36.9
4,Tram_Da_Lat,2029-01-28,24.7,70.1,31.7
4,Tram_Da_Lat,2029-01-29,23.2,67.7,5.0
4,Tram_Da_Lat,2029-01-30,20.8,74.9,8.4
4,Tram_Da_Lat,2029-01-31,22.1,87.2,7.1
4,Tram_Da_Lat,2029-02-01,25.8,62.0,26.5
4,Tram_Da_Lat,2029-02-02,12.5,89.2,14.8
4,Tram_Da_Lat,2029-02-03,11.1,98.4,23.6
4,Tram_Da_Lat,2029-02-04,24.0,65.5,7.2
4,Tram_Da_Lat,2029-02-05,24.1,69.3,33.2
4,Tram_Da_Lat,2029-02-06,13.2,60.9,23.3
4,Tram_Da_Lat,2029-02-07,27.8,80.2,9.7
4,Tram_Da_Lat,2029-02-08,16.8,84.3,8.8
4,Tram_Da_Lat,2029-02-09,10.1,60.5,12.2
4,Tram_Da_Lat,2029-02-10,12.7,63.4,49.1
4,Tram_Da_Lat,2029-02-11,17.7,83.5,34.6
4,Tram_Da_Lat,2029-02-12,22.9,73.8,48.2
4,Tram_Da_Lat,2029-02-13,23.9,66.3,44.2
4,Tram_Da_Lat,2029-02-14,23.8,87.1,14.9
4,Tram_Da_Lat,2029-02-15,26.3,68.1,37.1
4,Tram_Da_Lat,2029-02-16,23.2,91.9,48.7
4,Tram_Da_Lat,2029-02-17,24.1,97.1,14.8
4,Tram_Da_Lat,2029-02-18,20.0,73.7,32.3
4,Tram_Da_Lat,2029-02-19,10.4,84.0,15.1
4,Tram_Da_Lat,2029-02-20,22.1,80.9,35.6
4,Tram_Da_Lat,2029-02-21,16.9,84.9,12.2
4,Tram_Da_Lat,2029-02-22,23.4,69.0,41.2
4,Tram_Da_Lat,2029-02-23,25.0,85.2,4.1
4,Tram_Da_Lat,2029-02-24,26.4,92.1,21.6
4,Tram_Da_Lat,2029-02-25,27.2,78.9,34.0
4,Tram_Da_Lat,2029-02-26,11.7,90.7,44.1
4,Tram_Da_Lat,2029-02-27,22.7,76.8,36.2
4,Tram_Da_Lat,2029-02-28,22.3,94.3,5.0
4,Tram_Da_Lat,2029-03-01,19.1,76.6,43.7
4,Tram_Da_Lat,2029-03-02,19.5,73.5,17.9
4,Tram_Da_Lat,2029-03-03,10.2,73.7,5.5
4,Tram_Da_Lat,2029-03-04,25.9,65.8,11.2
4,Tram_Da_Lat,2029-03-05,24.5,91.3,5.9
4,Tram_Da_Lat,2029-03-06,24.0,70.9,5.3
4,Tram_Da_Lat,2029-03-07,11.4,76.6,4.6
4,Tram_Da_Lat,2029-03-08,15.3,69.2,27.9
4,Tram_Da_Lat,2029-03-09,16.5,63.4,24.7
4,Tram_Da_Lat,2029-03-10,22.1,97.5,32.1
4,Tram_Da_Lat,2029-03-11,26.1,96.0,10.4
4,Tram_Da_Lat,2029-03-12,20.0,83.8,41.9
4,Tram_Da_Lat,2029-03-13,22.3,94.9,26.2
4,Tram_Da_Lat,2029-03-14,13.8,82.7,10.5
4,Tram_Da_Lat,2029-03-15,21.0,70.4,34.7
4,Tram_Da_Lat,2029-03-16,NA,70.2,18.0
4,Tram_Da_Lat,2029-03-17,NA,78.7,46.6
4,Tram_Da_Lat,2029-03-18,16.8,96.5,22.1
4,Tram_Da_Lat,2029-03-19,11.6,81.0,25.9
4,Tram_Da_Lat,2029-03-20,27.5,78.2,48.5
4,Tram_Da_Lat,2029-03-21,16.5,97.3,34.7
4,Tram_Da_Lat,2029-03-22,14.9,93.7,36.1
4,Tram_Da_Lat,2029-03-23,13.6,95.4,13.5
4,Tram_Da_Lat,2029-03-24,10.4,87.7,32.0
4,Tram_Da_Lat,2029-03-25,27.0,99.2,2.7
4,Tram_Da_Lat,2029-03-26,27.9,78.3,39.0
4,Tram_Da_Lat,2029-03-27,NA,93.9,4.0
4,Tram_Da_Lat,2029-03-28,NA,85.8,39.6
4,Tram_Da_Lat,2029-03-29,25.1,69.2,33.8
4,Tram_Da_Lat,2029-03-30,17.7,64.6,13.3
4,Tram_Da_Lat,2029-03-31,19.0,60.0,38.2
4,Tram_Da_Lat,2029-04-01,21.9,87.4,23.5
4,Tram_Da_Lat,2029-04-02,26.9,87.3,38.8
4,Tram_Da_Lat,2029-04-03,17.0,69.1,31.2
4,Tram_Da_Lat,2029-04-04,15.9,61.4,32.0
4,Tram_Da_Lat,2029-04-05,25.0,83.6,31.0
4,Tram_Da_Lat,2029-04-06,NA,84.2,11.8
4,Tram_Da_Lat,2029-04-07,10.3,64.6,7.2
4,Tram_Da_Lat,2029-04-08,23.5,71.2,24.4
4,Tram_Da_Lat,2029-04-09,23.0,81.7,43.2
4,Tram_Da_Lat,2029-04-10,13.8,72.8,18.9
4,Tram_Da_Lat,2029-04-11,13.1,64.2,27.6
4,Tram_Da_Lat,2029-04-12,25.4,91.8,25.5
4,Tram_Da_Lat,2029-04-13,25.7,77.9,49.7
4,Tram_Da_Lat,2029-04-14,25.3,92.4,27.3
4,Tram_Da_Lat,2029-04-15,13.7,97.7,2.9
4,Tram_Da_Lat,2029-04-16,27.8,80.6,6.6
4,Tram_Da_Lat,2029-04-17,18.1,77.7,11.5
4,Tram_Da_Lat,2029-04-18,16.6,91.9,25.6
